euctr_id,title,member_state,trial_status,sponsor_name,sponsor_status,sponsor_country,funder,reg_date
2010-019634-26,"A Phase 3, Open-Label, Randomized Trial to Evaluate the Safety and Efficacy of MP-376 Inhalation Solution (Aeroquin™) versus Tobramycin Inhalation Solution (TIS) in Stable Cystic Fibrosis Patients",Germany - BfArM,Completed,"Mpex Pharmaceuticals, Inc.",Commercial,United States,"Mpex Pharmaceuticals, Inc.",2011-01-25
2010-019634-26,"A Phase 3, Open-Label, Randomized Trial to Evaluate the Safety and Efficacy of MP-376 Inhalation Solution (Aeroquin™) versus Tobramycin Inhalation Solution (TIS) in Stable Cystic Fibrosis Patients",UK - MHRA,Completed,"Mpex Pharmaceuticals, Inc.",Commercial,United States,"Mpex Pharmaceuticals, Inc.",2011-02-07
2010-019634-26,"A Phase 3, Open-Label, Randomized Trial to Evaluate the Safety and Efficacy of MP-376 Inhalation Solution (Aeroquin™) versus Tobramycin Inhalation Solution (TIS) in Stable Cystic Fibrosis Patients",France - ANSM,,"Mpex Pharmaceuticals, Inc.",Commercial,United States,NA,2011-02-08
2010-019634-26,"A Phase 3, Open-Label, Randomized Trial to Evaluate the Safety and Efficacy of MP-376 Inhalation Solution (Aeroquin™) versus Tobramycin Inhalation Solution (TIS) in Stable Cystic Fibrosis Patients",Ireland - HPRA,Completed,"Mpex Pharmaceuticals, Inc.",Commercial,United States,"Mpex Pharmaceuticals, Inc",2011-02-15
2010-022818-19,"A randomized, double-blind, placebo-controlled, multi-center study of the safety and efficacy of Dexpramipexole in subjects with amyotrophic lateral sclerosis.",UK - MHRA,Completed,Biogen Idec Limited,Commercial,United Kingdom,Biogen Idec Limited,2011-01-10
2010-022818-19,"A randomized, double-blind, placebo-controlled, multi-center study of the safety and efficacy of Dexpramipexole in subjects with amyotrophic lateral sclerosis.",Belgium - FPS Health-DGM,Completed,Biogen Idec Limited,Commercial,United Kingdom,Biogen Idec Limited,2011-01-24
2010-022818-19,"A randomized, double-blind, placebo-controlled, multi-center study of the safety and efficacy of Dexpramipexole in subjects with amyotrophic lateral sclerosis.",Sweden - MPA,Completed,Biogen Idec Limited,Commercial,United Kingdom,Biogen Idec Limited,2011-02-09
2010-022818-19,"A randomized, double-blind, placebo-controlled, multi-center study of the safety and efficacy of Dexpramipexole in subjects with amyotrophic lateral sclerosis.",Ireland - HPRA,Completed,Biogen Idec Limited,Commercial,United Kingdom,Biogen Idec Limited,2011-02-15
2010-022818-19,"A randomized, double-blind, placebo-controlled, multi-center study of the safety and efficacy of Dexpramipexole in subjects with amyotrophic lateral sclerosis. Estudio multicéntrico, aleatorizado, doble ciego, controlado con placebo, de la seguridad y eficacia de Dexpramipexol en sujetos con Esclerosis Lateral Amiotrófica",Spain - AEMPS,Completed,Biogen Idec Limited,Commercial,United Kingdom,NA,2011-02-21
2010-022818-19,"A randomized, double-blind, placebo-controlled, multi-center study of the safety and efficacy of Dexpramipexole in subjects with amyotrophic lateral sclerosis.",Germany - BfArM,Completed,Biogen Idec Limited,Commercial,United Kingdom,Biogen Idec Limited,2011-02-21
2010-022818-19,"A randomized, double-blind, placebo-controlled, multi-center study of the safety and efficacy of Dexpramipexole in subjects with amyotrophic lateral sclerosis.",Netherlands - Competent Authority,Completed,Biogen Idec Limited,Commercial,United Kingdom,Biogen Idec Limited,2011-05-11
2010-023762-49,"ESTUDIO EN FASE 2A, ALEATORIZADO, DOBLE CIEGO, SIN ENMASCARAMIENTO PARA EL PROMOTOR, CONTROLADO CON PLACEBO, DE DOSIS MÚLTIPLES PARA EVALUAR LA FARMACODINÁMICA, LA FARMACOCINÉTICA Y LA SEGURIDAD DE ANRUKINZUMAB EN PACIENTES CON COLITIS ULCEROSA ACTIVA A PHASE 2A, RANDOMIZED, DOUBLE-BLIND, SPONSOR UNBLINDED, PLACEBO-CONTROLLED, MULTIPLE DOSE STUDY TO EVALUATE THE PHARMACODYNAMICS, PHARMACOKINETICS AND SAFETY OF ANRUKINZUMAB IN PATIENTS WITH ACTIVE ULCERATIVE COLITIS",Spain - AEMPS,Completed,"Pfizer, S.L.U.",Commercial,Spain,NA,2011-02-11
2010-023762-49,"A PHASE 2A, RANDOMIZED, DOUBLE-BLIND, SPONSOR UNBLINDED, PLACEBO-CONTROLLED, MULTIPLE DOSE STUDY TO EVALUATE THE PHARMACODYNAMICS, PHARMACOKINETICS AND SAFETY OF ANRUKINZUMAB IN PATIENTS WITH ACTIVE ULCERATIVE COLITIS",Austria - BASG,Completed,"Pfizer Inc., 235 East 42nd Street, New York, NY 10017",Commercial,United States,Pfizer Inc,2011-04-26
2010-023762-49,"A PHASE 2A, RANDOMIZED, DOUBLE-BLIND, SPONSOR UNBLINDED, PLACEBO-CONTROLLED, MULTIPLE DOSE STUDY TO EVALUATE THE PHARMACODYNAMICS, PHARMACOKINETICS AND SAFETY OF ANRUKINZUMAB IN PATIENTS WITH ACTIVE ULCERATIVE COLITIS",Bulgarian Drug Agency,Completed,"Pfizer Inc., 235 East 42nd Street, New York, NY 10017",Commercial,United States,Pfizer Inc,2011-05-31
2010-023762-49,"A PHASE 2A, RANDOMIZED, DOUBLE-BLIND, SPONSOR UNBLINDED, PLACEBO-CONTROLLED, MULTIPLE DOSE STUDY TO EVALUATE THE PHARMACODYNAMICS, PHARMACOKINETICS AND SAFETY OF ANRUKINZUMAB IN PATIENTS WITH ACTIVE ULCERATIVE COLITIS",Poland - Office for Medicinal Products,Completed,"Pfizer Inc., 235 East 42nd Street, New York, NY 10017",Commercial,United States,Pfizer Inc,2011-07-05
2010-023762-49,"A PHASE 2A, RANDOMIZED, DOUBLE-BLIND, SPONSOR UNBLINDED, PLACEBO-CONTROLLED, MULTIPLE DOSE STUDY TO EVALUATE THE PHARMACODYNAMICS, PHARMACOKINETICS AND SAFETY OF ANRUKINZUMAB IN PATIENTS WITH ACTIVE ULCERATIVE COLITIS",Germany - PEI,Completed,"Pfizer Inc., 235 East 42nd Street, New York, NY 10017, USA",Commercial,United States,Pfizer Inc,2011-08-17
2010-023762-49,"A PHASE 2A, RANDOMIZED, DOUBLE-BLIND, SPONSOR UNBLINDED, PLACEBO-CONTROLLED, MULTIPLE DOSE STUDY TO EVALUATE THE PHARMACODYNAMICS, PHARMACOKINETICS AND SAFETY OF ANRUKINZUMAB IN PATIENTS WITH ACTIVE ULCERATIVE COLITIS",Belgium - FPS Health-DGM,Completed,"Pfizer Inc., 235 East 42nd Street, New York, NY 10017",Commercial,United States,Pfizer Inc,2011-11-21
2005-000295-41,"Double-blind,placebo-controlled cross-over study for evaluation of the efficacy of the PDE-5-inhibitor vardenafil on the peripheral perfusion and the clinical symptomatology of patients with Raynaud´s disease.",Germany - BfArM,Completed,Universität zu Köln,Non-Commercial,Germany,NA,2005-12-20
2010-022584-35,Clofarabine salvage therapy in patients with relapsed or refractory AML The BRIDGE Trial,Germany - BfArM,Completed,Dresden Universtity of Technology,Non-Commercial,Germany,Penn Pharmaceutical Services (Penn),2010-09-28
2009-014493-18,"A Phase 2, Randomized, Placebo-Controlled, Single-blind Trial to Assess the Safety, Tolerability, and Immunogenicity of Bivalent rLP2086 Vaccine When Administered in Either 2- or 3-Dose Regimens in Healthy Subjects Aged ≥11 to <19 Years",Sweden - MPA,Completed,"Pfizer Inc 235 East 42nd Street, New York, NY10017",Commercial,United States,Pfizer Inc,2010-06-08
2009-014493-18,"A Phase 2, Randomized, Placebo-Controlled, Single-blind Trial to Assess the Safety, Tolerability, and Immunogenicity of Bivalent rLP2086 Vaccine When Administered in Either 2- or 3-Dose Regimens in Healthy Subjects Aged ≥11 to <19 Years",Czech Republic - SUKL,Completed,Pfizer Inc.,Commercial,United States,Pfizer Inc,2010-06-21
2009-014493-18,"A Phase 2, Randomized, Placebo-Controlled, Single-blind Trial to Assess the Safety, Tolerability, and Immunogenicity of rLP2086 Vaccine When Administered in Either 2- or 3-Dose Regimens in Healthy Subjects Aged more or equal 11 to <19 Years",Spain - AEMPS,Completed,PFIZER S.L.U.,Commercial,Spain,Pfizer Inc.,2010-06-25
2009-014493-18,"A Phase 2, Randomized, Placebo-Controlled, Single-blind Trial to Assess the Safety, Tolerability, and Immunogenicity of rLP2086 Vaccine When Administered in Either 2- or 3-Dose Regimens in Healthy Subjects Aged ≥11 to <19 Years",Poland - Office for Medicinal Products,Completed,"Pfizer Inc 235 East 42nd Street, New York, NY10017",Commercial,United States,Pfizer Inc,2010-07-01
2009-014493-18,"A Phase 2, Randomized, Placebo-Controlled, Single-blind Trial to Assess the Safety, Tolerability, and Immunogenicity of Bivalent rLP2086 Vaccine When Administered in Either 2- or 3-Dose Regimens in Healthy Subjects Aged ≥11 to <19 Years",Germany - PEI,Completed,"Pfizer Inc 235 East 42nd Street, New York, NY10017 US",Commercial,United States,Pfizer Inc,2010-07-13
2009-014493-18,"A Phase 2, Randomized, Placebo-Controlled, Single-blind Trial to Assess the Safety, Tolerability, and Immunogenicity of Bivalent rLP2086 Vaccine When Administered in Either 2- or 3-Dose Regimens in Healthy Subjects Aged ≥11 to <19 Years",Finland - Fimea,Completed,"Pfizer Inc 235 East 42nd Street, New York, NY10017",Commercial,United States,Pfizer Inc,2010-08-02
2009-014493-18,"A Phase 2, Randomized, Placebo-Controlled, Single-blind Trial to Assess the Safety, Tolerability, and Immunogenicity of rLP2086 Vaccine When Administered in Either 2- or 3-Dose Regimens in Healthy Subjects Aged ≥11 to <19 Years",Denmark - DHMA,Completed,"Pfizer Inc 235 East 42nd Street, New York, NY10017",Commercial,United States,Pfizer Inc,2010-08-13
2010-018300-85,"Double-blind, randomised, placebo-controlled, parallel-group phase II study to evaluate the effect of oral ibodutant in irritable bowel syndrome with diarrhoea (IBS-D) - The Iris-2 Study.",Czech Republic - SUKL,Completed,Menarini Ricerche S.p.A.,Commercial,Italy,NA,2010-05-24
2010-018300-85,"Double-blind, randomised, placebo-controlled, parallel-group phase II study to evaluate the effect of oral ibodutant in irritable bowel syndrome with diarrhoea (IBS-D) - The Iris-2 Study.",Germany - BfArM,Completed,Menarini Ricerche S.p.A.,Commercial,Italy,NA,2010-05-26
2010-018300-85,"ESTUDIO DE FASE II, ALEATORIZADO, DOBLE CIEGO, CONTROLADO CON PLACEBO Y DE GRUPOS PARALELOS PARA EVALUAR EL EFECTO DE IBODUTANT ORAL EN EL SÍNDROME DEL INTESTINO IRRITABLE CON DIARREA (SII-D) - Estudio IRIS-2",Spain - AEMPS,Completed,Menarini Ricerche S.p.A.,Commercial,Italy,NA,2010-05-31
2010-018300-85,"Double-blind, randomised, placebo-controlled, parallel-group phase II study to evaluate the effect of oral ibodutant in irritable bowel syndrome with diarrhoea (IBS-D) - The Iris-2 Study.",Sweden - MPA,Completed,Menarini Ricerche S.p.A.,Commercial,Italy,NA,2010-06-11
2010-018300-85,"Double-blind, randomised, placebo-controlled, parallel-group phase II study to evaluate the effect of oral ibodutant in irritable bowel syndrome with diarrhoea (IBS-D).",Italy - Italian Medicines Agency,Completed,MENARINI RICERCHE S.P.A.,Commercial,Italy,NA,2010-06-14
2010-018300-85,"Double-blind, randomised, placebo-controlled, parallel-group phase II study to evaluate the effect of oral ibodutant in irritable bowel syndrome with diarrhoea (IBS-D) - The Iris-2 Study.",Denmark - DHMA,Completed,Menarini Ricerche S.p.A.,Commercial,Italy,NA,2010-06-25
2010-018300-85,"Double-blind, randomised, placebo-controlled, parallel-group phase II study to evaluate the effect of oral ibodutant in irritable bowel syndrome with diarrhoea (IBS-D) - The Iris-2 Study.",Bulgarian Drug Agency,Completed,Menarini Ricerche S.p.A.,Commercial,Italy,NA,2010-08-11
2009-017595-25,Balanced 6 % HES 130/0.4 vs. balanced crystalloid-based infusion in patients undergoing colorectal surgery,Germany - BfArM,Prematurely Ended,University Hospital Muenster,Non-Commercial,Germany,Fresenius Kabi Deutschland GmbH,2011-01-17
2009-015159-26,"UKW-Inf-001: Prospective trial to evaluate pharmacokinetic, safety and efficacy of intermittent application of increased doses of caspofungin for antifungal prophylaxis in high risk patients.",Germany - BfArM,Ongoing,Universitaetsklinikum Wuerzburg,Non-Commercial,Germany,NA,2010-11-18
2010-018850-11,Panitumumab in combination with cisplatin/gemcitabine chemotherapy in patients with cholangiocarcinomas - a randomized clinical phase II study - PiCCA Study,Germany - PEI,Completed,Medizinische Hochschule Hannover (MHH),Non-Commercial,Germany,AMGEN GmbH,2010-12-22
2010-022449-38,"A PHASE 2, RANDOMIZED, PLACEBO-CONTROLLED, SINGLE-BLIND TRIAL TO ASSESS THE SAFETY, TOLERABILITY, AND IMMUNOGENICITY OF REPEVAX AND BIVALENT rLP2086 VACCINE WHEN ADMINISTERED CONCOMITANTLY IN HEALTHY SUBJECTS AGED ≥11 TO <19 YEARS",Germany - PEI,Completed,"Pfizer Inc., 235 East 42nd Street, New York, NY 10017",Commercial,United States,Pfizer Inc.,2010-12-08
2010-022449-38,"A PHASE 2, RANDOMIZED, PLACEBO-CONTROLLED, SINGLE-BLIND TRIAL TO ASSESS THE SAFETY, TOLERABILITY, AND IMMUNOGENICITY OF REPEVAX AND BIVALENT rLP2086 VACCINE WHEN ADMINISTERED CONCOMITANTLY IN HEALTHY SUBJECTS AGED ≥11 TO <19 YEARS",Finland - Fimea,Completed,"Pfizer Inc., 235 East 42nd Street, New York, NY 10017",Commercial,United States,Pfizer Inc.,2010-12-27
2010-023688-16,"An Open-Label, Randomized, Parallel Group Study of Patients Treated with Paclitaxel with Standard Dosing versus Pharmacokinetic Guided Dose Adjustment in Patients with Advanced NSCLC",Germany - BfArM,Completed,CESAR Central European Society for Anticancer Drug Research-EWIV,Non-Commercial,Austria,SALADAX Biomedical,2011-01-12
2010-021994-35,"A Multicenter, Randomized, Blinded, Placebo Controlled Study To Evaluate The Safety Of Maraviroc In Combination With Other Antiretroviral Agents In HIV-1 Infected Subjects Coinfected With Hepatitis C and/or Hepatitis B Virus",Hungary - National Institute of Pharmacy,Completed,ViiV Healthcare UK Limited,Commercial,United Kingdom,ViiV Healthcare Limited,2011-05-02
2010-021994-35,"A Multicenter, Randomized, Blinded, Placebo Controlled Study To Evaluate The Safety Of Maraviroc In Combination With Other Antiretroviral Agents In HIV-1 Infected Subjects Coinfected With Hepatitis C and/or Hepatitis B Virus",Czech Republic - SUKL,Completed,ViiV Healthcare UK Limited,Commercial,United Kingdom,ViiV Healthcare Limited,2011-05-10
2010-021994-35,"A Multicenter, Randomized, Blinded, Placebo Controlled Study To Evaluate The Safety Of Maraviroc In Combination With Other Antiretroviral Agents In HIV-1 Infected Subjects Coinfected With Hepatitis C and/or Hepatitis B Virus",Germany - BfArM,Completed,ViiV Healthcare UK Limited,Commercial,United Kingdom,ViiV Healthcare Limited,2011-05-11
2010-021994-35,"A Multicenter, Randomized, Blinded, Placebo Controlled Study To Evaluate The Safety Of Maraviroc In Combination With Other Antiretroviral Agents In HIV-1 Infected Subjects Coinfected With Hepatitis C and/or Hepatitis B Virus",UK - MHRA,Completed,ViiV Healthcare UK Limited,Commercial,United Kingdom,ViiV Healthcare Limited,2011-05-24
2010-021994-35,"""Estudio multicéntrico, aleatorizado, enmascarado y controlado con placebo para evaluar la seguridad de maraviroc en combinación con otros antirretrovirales en sujetos infectados por el VIH-1 y por el virus de la hepatitis C y/o B""",Spain - AEMPS,Completed,ViiV Healthcare UK Limited,Commercial,United Kingdom,NA,2011-06-06
2010-019267-11,"AN OPEN-LABEL, MULTICENTER, RANDOMIZED, CROSS-OVER STUDY TO COMPARE THE SAFETY AND EFFICACY OF PANZYTRAT® 25 000 TO KREON® 25 000 IN THE CONTROL OF STEATORRHEA IN SUBJECTS AGED 7 YEARS AND OLDER WITH CYSTIC FIBROSIS (CF) AND EXOCRINE PANCREATIC INSUFFICIENCY (EPI)",Germany - BfArM,Completed,Axcan Pharma Inc.,Commercial,Canada,Axcan Pharma SAS,2010-10-19
2010-020538-24,White spot lesion development in post-orthodontic patients following weekly application of a 1.25% fluoride gel compared to placebo over 6 months,Germany - BfArM,Completed,GABA International AG,Commercial,Switzerland,GABA International AG,2010-11-10
2010-019085-82,"A PHASE II, DOUBLE BLIND, RANDOMISED, PLACEBO AND ACTIVE COMPARATOR CONTROLLED STUDY TO ASSESS THE SAFETY AND EFFICACY OF THREE DOSES OF DYSPORT RU (20 U, 50 U AND 75 U) ADMINISTERED AS A SINGLE TREATMENT CYCLE TO IMPROVE THE APPEARANCE OF MODERATE TO SEVERE GLABELLAR LINES",Germany - BfArM,Completed,Ipsen Innovation,Commercial,France,Ipsen Innovation,2010-12-27
2009-014441-93,"Clinical trial to assess the efficacy of the fixed combination product Tepilta® in the treatment of radiation-induced oesophagitis compared to its active ingredients oxetacaine and antacids, and to placebo",Germany - BfArM,Completed,MEDA Pharma GmbH & Co. KG,Commercial,Germany,MEDA Pharma GmbH & Co. KG,2010-05-17
2009-014441-93,"Clinical trial to assess the efficacy of the fixed combination product Tepilta® in the treatment of radiation-induced oesophagitis compared to its active ingredients oxetacaine and antacids, and to placebo",Austria - BASG,Completed,MEDA Pharma GmbH & Co. KG,Commercial,Germany,MEDA Pharma GmbH & Co. KG,2010-12-07
